"","date_time","veh_id","lat","lon","status","inc_id","full_id","dt","time_diff"
"3013","20180306070838PS","E16",37.32245,-121.82489,"ER","F180659040","E16_F180659040",2018-03-06 07:08:38,0
"3014","20180306070842PS","E16",37.32245,-121.82489,"ER","F180659040","E16_F180659040",2018-03-06 07:08:42,4
"3015","20180306070846PS","E16",37.32245,-121.82489,"ER","F180659040","E16_F180659040",2018-03-06 07:08:46,4
"3016","20180306070850PS","E16",37.32245,-121.82489,"ER","F180659040","E16_F180659040",2018-03-06 07:08:50,4
"3017","20180306070855PS","E16",37.32245,-121.82489,"ER","F180659040","E16_F180659040",2018-03-06 07:08:55,5
"3018","20180306070859PS","E16",37.32245,-121.82489,"ER","F180659040","E16_F180659040",2018-03-06 07:08:59,4
"3019","20180306070903PS","E16",37.32245,-121.82489,"ER","F180659040","E16_F180659040",2018-03-06 07:09:03,4
"3020","20180306070907PS","E16",37.32245,-121.82489,"ER","F180659040","E16_F180659040",2018-03-06 07:09:07,4
"3021","20180306070911PS","E16",37.32245,-121.82489,"ER","F180659040","E16_F180659040",2018-03-06 07:09:11,4
"3022","20180306070915PS","E16",37.32245,-121.82489,"ER","F180659040","E16_F180659040",2018-03-06 07:09:15,4
"3023","20180306070919PS","E16",37.32245,-121.82489,"ER","F180659040","E16_F180659040",2018-03-06 07:09:19,4
"3024","20180306070927PS","E16",37.32245,-121.82488,"ER","F180659040","E16_F180659040",2018-03-06 07:09:27,8
"3025","20180306070931PS","E16",37.32245,-121.82488,"ER","F180659040","E16_F180659040",2018-03-06 07:09:31,4
"3026","20180306070935PS","E16",37.32245,-121.82488,"ER","F180659040","E16_F180659040",2018-03-06 07:09:35,4
"3027","20180306070939PS","E16",37.32245,-121.82488,"ER","F180659040","E16_F180659040",2018-03-06 07:09:39,4
"3028","20180306070943PS","E16",37.32245,-121.82488,"ER","F180659040","E16_F180659040",2018-03-06 07:09:43,4
"3029","20180306070947PS","E16",37.32245,-121.82488,"ER","F180659040","E16_F180659040",2018-03-06 07:09:47,4
"3030","20180306070951PS","E16",37.32244,-121.82488,"ER","F180659040","E16_F180659040",2018-03-06 07:09:51,4
"3031","20180306070955PS","E16",37.32231,-121.82483,"ER","F180659040","E16_F180659040",2018-03-06 07:09:55,4
"3032","20180306070959PS","E16",37.32213,-121.82465,"ER","F180659040","E16_F180659040",2018-03-06 07:09:59,4
"3033","20180306071003PS","E16",37.32202,-121.82451,"ER","F180659040","E16_F180659040",2018-03-06 07:10:03,4
"3034","20180306071007PS","E16",37.32195,-121.82449,"ER","F180659040","E16_F180659040",2018-03-06 07:10:07,4
"3035","20180306071011PS","E16",37.32185,-121.82466,"ER","F180659040","E16_F180659040",2018-03-06 07:10:11,4
"3036","20180306071015PS","E16",37.32171,-121.8249,"ER","F180659040","E16_F180659040",2018-03-06 07:10:15,4
"3037","20180306071019PS","E16",37.32164,-121.82502,"ER","F180659040","E16_F180659040",2018-03-06 07:10:19,4
"3038","20180306071023PS","E16",37.32162,-121.82508,"ER","F180659040","E16_F180659040",2018-03-06 07:10:23,4
"3039","20180306071027PS","E16",37.3216,-121.82515,"ER","F180659040","E16_F180659040",2018-03-06 07:10:27,4
"3040","20180306071031PS","E16",37.32163,-121.82523,"ER","F180659040","E16_F180659040",2018-03-06 07:10:31,4
"3041","20180306071035PS","E16",37.32166,-121.8253,"ER","F180659040","E16_F180659040",2018-03-06 07:10:35,4
"3042","20180306071039PS","E16",37.32173,-121.82538,"ER","F180659040","E16_F180659040",2018-03-06 07:10:39,4
"3043","20180306071043PS","E16",37.32186,-121.82549,"ER","F180659040","E16_F180659040",2018-03-06 07:10:43,4
"3044","20180306071047PS","E16",37.32206,-121.82566,"ER","F180659040","E16_F180659040",2018-03-06 07:10:47,4
"3045","20180306071051PS","E16",37.32231,-121.82586,"ER","F180659040","E16_F180659040",2018-03-06 07:10:51,4
"3046","20180306071055PS","E16",37.32262,-121.8261,"ER","F180659040","E16_F180659040",2018-03-06 07:10:55,4
"3047","20180306071101PS","E16",37.32319,-121.82667,"ER","F180659040","E16_F180659040",2018-03-06 07:11:01,6
"3048","20180306071106PS","E16",37.32381,-121.82729,"ER","F180659040","E16_F180659040",2018-03-06 07:11:06,5
"3049","20180306071110PS","E16",37.32436,-121.82784,"ER","F180659040","E16_F180659040",2018-03-06 07:11:10,4
"3050","20180306071114PS","E16",37.32491,-121.82839,"ER","F180659040","E16_F180659040",2018-03-06 07:11:14,4
"3051","20180306071120PS","E16",37.32572,-121.82917,"ER","F180659040","E16_F180659040",2018-03-06 07:11:20,6
"3052","20180306071125PS","E16",37.32633,-121.82979,"ER","F180659040","E16_F180659040",2018-03-06 07:11:25,5
"3053","20180306071132PS","E16",37.32679,-121.83039,"ER","F180659040","E16_F180659040",2018-03-06 07:11:32,7
"3054","20180306071137PS","E16",37.32665,-121.83077,"ER","F180659040","E16_F180659040",2018-03-06 07:11:37,5
"3055","20180306071141PS","E16",37.32652,-121.83105,"ER","F180659040","E16_F180659040",2018-03-06 07:11:41,4
"3056","20180306071641PS","E16",37.32704,-121.83175,"AR","F180659040","E16_F180659040",2018-03-06 07:16:41,300
